               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 312,            0.010738,            0.003802,          8.5622e-05,             0.94841,             0.91001,             0.91772,             0.70803,            0.013249,           0.0038062,          0.00012208,            0.000384,            0.000384,            0.000384
                 313,            0.010757,           0.0038085,          8.3116e-05,             0.95642,               0.897,             0.92084,             0.73244,            0.012236,           0.0038414,          0.00019848,            0.000384,            0.000384,            0.000384
                 314,            0.010527,             0.00387,          8.3705e-05,             0.94773,             0.90639,             0.92771,             0.70573,            0.013052,           0.0038315,          0.00017739,            0.000384,            0.000384,            0.000384
                 315,            0.010555,            0.003831,          7.8853e-05,             0.94224,              0.9173,             0.93292,             0.72989,            0.012744,           0.0037538,          0.00019285,            0.000384,            0.000384,            0.000384
                 316,            0.011155,           0.0040943,          8.8132e-05,              0.9547,             0.89424,             0.93338,             0.70965,            0.013112,           0.0038014,          0.00016365,            0.000384,            0.000384,            0.000384
                 317,            0.010697,           0.0039764,          7.9388e-05,             0.96022,             0.88625,             0.92592,             0.71006,             0.01328,           0.0037953,          0.00018599,            0.000384,            0.000384,            0.000384
                 318,            0.010656,           0.0038923,          8.4013e-05,             0.94025,             0.92021,               0.922,             0.71225,            0.013313,           0.0039139,          0.00014507,            0.000384,            0.000384,            0.000384
                 319,            0.010556,           0.0039325,          7.7806e-05,             0.94189,             0.91128,             0.93221,             0.73322,            0.012697,           0.0038936,          0.00014203,            0.000384,            0.000384,            0.000384
                 320,            0.010498,           0.0037398,          8.0935e-05,             0.94533,             0.91155,              0.9257,             0.70916,            0.013475,           0.0038439,          0.00014401,            0.000384,            0.000384,            0.000384
                 321,            0.010702,           0.0038374,          8.9762e-05,             0.95597,             0.88878,             0.92811,             0.69413,            0.013376,           0.0038015,           0.0001205,            0.000384,            0.000384,            0.000384
                 322,             0.01086,            0.004046,          8.1822e-05,              0.9547,             0.88793,             0.91593,              0.7142,            0.012842,           0.0038195,          0.00016902,            0.000384,            0.000384,            0.000384
                 323,            0.010589,           0.0039023,          7.8717e-05,             0.95339,             0.89964,             0.94344,             0.70044,            0.013174,           0.0038139,          0.00011922,            0.000384,            0.000384,            0.000384
                 324,            0.010909,           0.0039761,          7.9118e-05,             0.95758,             0.88836,             0.92655,             0.70803,            0.013052,            0.003826,          0.00010246,            0.000384,            0.000384,            0.000384
                 325,            0.010573,           0.0038998,          8.7966e-05,             0.95696,             0.88291,             0.91867,             0.68945,            0.013529,           0.0038531,          0.00012051,            0.000384,            0.000384,            0.000384
                 326,            0.011025,           0.0039152,          8.1641e-05,              0.9435,             0.90979,             0.92828,             0.70309,            0.013553,           0.0038851,          0.00011062,            0.000384,            0.000384,            0.000384
                 327,            0.010693,           0.0038358,          8.3055e-05,             0.94948,             0.88956,             0.91427,             0.69746,            0.013309,           0.0039006,          0.00011382,            0.000384,            0.000384,            0.000384
                 328,            0.010661,           0.0039707,          8.9534e-05,             0.94722,             0.89716,             0.92492,             0.69617,             0.01312,           0.0038135,          0.00011187,            0.000384,            0.000384,            0.000384
                 329,            0.010946,           0.0039975,          7.7165e-05,             0.95353,             0.88458,             0.92401,             0.69928,            0.013241,           0.0038824,          0.00010472,            0.000384,            0.000384,            0.000384
                 330,            0.010656,            0.003801,          7.9497e-05,             0.93813,             0.92011,             0.92592,             0.71516,            0.013142,           0.0038143,          0.00013657,            0.000384,            0.000384,            0.000384
                 331,            0.010851,           0.0039492,          9.0941e-05,             0.95084,             0.89971,             0.91276,             0.68086,            0.013437,           0.0038344,          0.00010736,            0.000384,            0.000384,            0.000384
                 332,            0.010645,           0.0040483,          7.9819e-05,             0.94894,              0.9013,             0.92725,              0.6761,            0.013918,           0.0037461,          9.8916e-05,            0.000384,            0.000384,            0.000384
