               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 163,           0.0093676,           0.0040217,                   0,             0.96946,             0.97668,             0.99039,             0.75227,            0.013683,             0.00567,                   0,           0.0010352,           0.0010352,           0.0010352
                 164,           0.0096831,           0.0041705,                   0,             0.97681,             0.98462,             0.99282,             0.75339,            0.014651,           0.0054598,                   0,           0.0010196,           0.0010196,           0.0010196
                 165,            0.009437,           0.0042135,                   0,             0.96268,             0.99206,             0.99224,             0.74553,            0.014705,           0.0056439,                   0,           0.0010041,           0.0010041,           0.0010041
                 166,           0.0093559,           0.0038823,                   0,             0.96927,             0.98462,             0.99156,             0.76295,            0.014066,           0.0056015,                   0,          0.00098876,          0.00098876,          0.00098876
                 167,           0.0093967,           0.0041211,                   0,             0.97691,             0.97652,             0.99194,             0.74151,            0.014789,            0.005589,                   0,          0.00097356,          0.00097356,          0.00097356
                 168,           0.0094556,           0.0042538,                   0,             0.97726,             0.99188,             0.99352,             0.76902,            0.014267,           0.0054529,                   0,          0.00095851,          0.00095851,          0.00095851
                 169,           0.0095062,           0.0041789,                   0,             0.97726,             0.99178,             0.99368,             0.76518,            0.014206,           0.0053726,                   0,           0.0009436,           0.0009436,           0.0009436
                 170,           0.0093625,           0.0041052,                   0,             0.96263,             0.99083,             0.99191,             0.76172,            0.014515,            0.005498,                   0,          0.00092885,          0.00092885,          0.00092885
                 171,           0.0091887,            0.004219,                   0,             0.94835,             0.99231,             0.99012,             0.74546,            0.014874,           0.0055019,                   0,          0.00091424,          0.00091424,          0.00091424
                 172,            0.009429,            0.004114,                   0,             0.93524,             0.99983,              0.9887,             0.76545,            0.014275,           0.0055414,                   0,          0.00089978,          0.00089978,          0.00089978
                 173,           0.0091734,           0.0041624,                   0,             0.98386,             0.98462,             0.99295,             0.76741,            0.014138,           0.0051477,                   0,          0.00088548,          0.00088548,          0.00088548
                 174,           0.0090051,           0.0041754,                   0,             0.97744,             0.99971,             0.99446,             0.75609,            0.014361,            0.005118,                   0,          0.00087134,          0.00087134,          0.00087134
                 175,           0.0092877,           0.0043062,                   0,             0.98444,             0.98462,             0.99399,             0.76003,            0.014279,           0.0051751,                   0,          0.00085736,          0.00085736,          0.00085736
                 176,           0.0091814,           0.0039639,                   0,             0.97636,             0.98462,             0.99218,             0.76785,            0.013683,           0.0054254,                   0,          0.00084354,          0.00084354,          0.00084354
                 177,           0.0094316,           0.0043695,                   0,             0.98423,             0.98462,             0.99236,             0.75476,            0.014637,           0.0054233,                   0,          0.00082989,          0.00082989,          0.00082989
                 178,           0.0091785,           0.0041265,                   0,             0.98461,             0.98436,             0.99362,             0.77147,            0.013641,           0.0052352,                   0,           0.0008164,           0.0008164,           0.0008164
                 179,           0.0090122,           0.0040267,                   0,             0.98455,             0.99231,             0.99454,             0.76628,            0.014127,           0.0051023,                   0,          0.00080309,          0.00080309,          0.00080309
                 180,           0.0092045,            0.004011,                   0,             0.98473,             0.99225,             0.99367,             0.76455,            0.013903,           0.0052872,                   0,          0.00078994,          0.00078994,          0.00078994
                 181,           0.0091424,           0.0041673,                   0,             0.97727,                   1,             0.99423,             0.76451,             0.01436,           0.0051545,                   0,          0.00077698,          0.00077698,          0.00077698
                 182,           0.0090862,           0.0039311,                   0,             0.98466,                   1,             0.99423,             0.76896,             0.01379,           0.0051157,                   0,          0.00076418,          0.00076418,          0.00076418
                 183,           0.0091035,           0.0039905,                   0,             0.97727,              0.9921,             0.99375,              0.7677,            0.013689,           0.0052011,                   0,          0.00075157,          0.00075157,          0.00075157
                 184,           0.0091056,           0.0040682,                   0,             0.96992,             0.99231,             0.99271,             0.75543,             0.01448,           0.0053568,                   0,          0.00073914,          0.00073914,          0.00073914
                 185,           0.0093669,           0.0043247,                   0,               0.977,             0.98462,             0.99361,             0.77222,            0.014005,            0.005244,                   0,          0.00072689,          0.00072689,          0.00072689
                 186,           0.0092784,           0.0042843,                   0,             0.95554,             0.99193,             0.99228,             0.76415,            0.014131,             0.00545,                   0,          0.00071483,          0.00071483,          0.00071483
                 187,           0.0091486,           0.0040129,                   0,               0.992,             0.97692,             0.99338,             0.76563,            0.014334,           0.0052759,                   0,          0.00070296,          0.00070296,          0.00070296
                 188,           0.0088303,           0.0040119,                   0,             0.98385,             0.98462,             0.99345,             0.76175,            0.014323,           0.0053823,                   0,          0.00069127,          0.00069127,          0.00069127
                 189,           0.0088669,           0.0040442,                   0,             0.97684,             0.99231,              0.9936,             0.77267,            0.013458,           0.0053706,                   0,          0.00067978,          0.00067978,          0.00067978
                 190,           0.0092061,           0.0041617,                   0,             0.98473,             0.99212,             0.99415,             0.76551,            0.014189,           0.0052253,                   0,          0.00066848,          0.00066848,          0.00066848
                 191,           0.0088051,           0.0039434,                   0,             0.98473,             0.99212,             0.99439,             0.76409,            0.014511,            0.005227,                   0,          0.00065737,          0.00065737,          0.00065737
                 192,           0.0087795,           0.0039906,                   0,             0.98449,             0.97692,             0.99344,             0.75845,            0.014621,           0.0053474,                   0,          0.00064647,          0.00064647,          0.00064647
                 193,           0.0088152,           0.0039518,                   0,             0.96217,             0.99231,             0.99183,             0.75989,            0.014457,           0.0054276,                   0,          0.00063576,          0.00063576,          0.00063576
                 194,           0.0088825,           0.0039858,                   0,             0.95457,             0.99231,              0.9911,             0.75608,            0.014391,           0.0055274,                   0,          0.00062526,          0.00062526,          0.00062526
                 195,           0.0087843,            0.004056,                   0,             0.97709,             0.98421,             0.99205,             0.75535,            0.014292,           0.0054076,                   0,          0.00061496,          0.00061496,          0.00061496
                 196,           0.0089408,           0.0041656,                   0,             0.97727,             0.99231,             0.99202,             0.76002,            0.014316,           0.0054461,                   0,          0.00060486,          0.00060486,          0.00060486
                 197,           0.0087641,           0.0040115,                   0,             0.97709,             0.98462,             0.99248,              0.7655,            0.013958,           0.0056024,                   0,          0.00059497,          0.00059497,          0.00059497
                 198,           0.0089531,           0.0040866,                   0,             0.96229,             0.98462,             0.99095,             0.77676,            0.013555,           0.0056276,                   0,          0.00058529,          0.00058529,          0.00058529
                 199,           0.0091034,           0.0041369,                   0,              0.9624,             0.98462,             0.99163,             0.75412,            0.013978,           0.0054324,                   0,          0.00057582,          0.00057582,          0.00057582
                 200,           0.0088972,           0.0040819,                   0,             0.96211,             0.97673,             0.99133,             0.76143,            0.013922,           0.0053802,                   0,          0.00056656,          0.00056656,          0.00056656
                 201,           0.0088926,            0.004043,                   0,             0.98417,             0.96154,             0.99151,             0.75672,            0.014029,           0.0054238,                   0,          0.00055751,          0.00055751,          0.00055751
                 202,           0.0089176,           0.0039115,                   0,             0.95519,             0.98462,             0.99047,             0.76976,            0.013962,           0.0055358,                   0,          0.00054868,          0.00054868,          0.00054868
                 203,           0.0087458,           0.0039682,                   0,             0.95522,             0.98456,             0.98979,             0.75407,            0.014215,           0.0057119,                   0,          0.00054007,          0.00054007,          0.00054007
                 204,           0.0089381,           0.0041115,                   0,             0.96937,             0.97692,              0.9886,             0.76255,            0.014346,           0.0057443,                   0,          0.00053167,          0.00053167,          0.00053167
