               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  94,            0.015228,           0.0048029,          0.00037559,             0.94273,             0.88625,             0.92464,             0.62957,             0.01504,           0.0039225,          0.00040875,           0.0022659,           0.0022659,           0.0022659
                  95,            0.015272,           0.0048781,          0.00038439,             0.94344,             0.88793,             0.92611,             0.68654,            0.014408,           0.0038827,          0.00041708,           0.0022483,           0.0022483,           0.0022483
                  96,            0.015001,            0.004775,          0.00037655,             0.94357,             0.88745,             0.91763,             0.69103,            0.014121,           0.0039118,          0.00041018,           0.0022307,           0.0022307,           0.0022307
                  97,            0.014725,           0.0047438,          0.00036779,             0.94555,             0.88458,             0.91604,             0.69339,            0.014675,           0.0039566,          0.00041524,            0.002213,            0.002213,            0.002213
                  98,            0.015053,            0.004847,          0.00037339,             0.94012,             0.88625,             0.92276,             0.64738,            0.015159,           0.0040743,          0.00039138,           0.0021952,           0.0021952,           0.0021952
                  99,            0.015002,           0.0047089,          0.00039442,             0.93617,             0.89294,              0.9171,             0.68434,            0.014534,            0.003983,          0.00043003,           0.0021774,           0.0021774,           0.0021774
                 100,            0.014792,            0.004655,          0.00036115,             0.94073,             0.88852,             0.91506,              0.6904,            0.014668,           0.0039846,            0.000408,           0.0021595,           0.0021595,           0.0021595
                 101,            0.014432,           0.0049776,          0.00037031,             0.95792,             0.88458,             0.92362,             0.71342,             0.01382,           0.0039362,          0.00036399,           0.0021415,           0.0021415,           0.0021415
                 102,            0.014719,           0.0047652,          0.00034126,             0.95428,             0.88458,             0.90345,              0.6858,            0.013875,           0.0040514,           0.0003619,           0.0021235,           0.0021235,           0.0021235
                 103,             0.01433,           0.0046378,          0.00035894,             0.95285,             0.88458,             0.91402,             0.68382,            0.013523,           0.0040658,          0.00036049,           0.0021054,           0.0021054,           0.0021054
