               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 135,            0.020799,           0.0022294,          0.00048738,             0.93431,             0.81633,             0.87634,             0.44692,            0.040841,           0.0040112,             0.17596,           0.0015164,           0.0015164,           0.0015164
                 136,            0.021548,           0.0023113,          0.00059134,             0.93912,             0.81633,             0.87418,             0.42563,            0.036721,           0.0039977,             0.17654,           0.0014982,           0.0014982,           0.0014982
                 137,            0.018468,           0.0024707,          0.00043743,             0.95217,             0.81263,             0.85816,             0.55638,            0.030268,           0.0040142,              0.1798,           0.0014801,           0.0014801,           0.0014801
                 138,            0.022058,           0.0022207,          0.00065873,             0.93975,             0.81633,             0.87405,             0.53813,            0.034213,            0.003951,              0.1819,            0.001462,            0.001462,            0.001462
                 139,            0.019897,           0.0021406,          0.00051657,             0.94842,             0.81633,             0.88535,              0.5413,             0.03646,           0.0041844,             0.18266,           0.0014439,           0.0014439,           0.0014439
                 140,            0.021537,           0.0022168,          0.00056086,             0.92702,             0.81633,             0.86485,             0.50766,            0.037917,           0.0038628,             0.18289,            0.001426,            0.001426,            0.001426
                 141,            0.027309,           0.0023984,          0.00068439,             0.94913,             0.76161,             0.87162,             0.46316,            0.038702,           0.0044269,             0.18167,           0.0014081,           0.0014081,           0.0014081
                 142,            0.019306,            0.002303,          0.00036185,             0.95044,             0.78291,             0.86348,             0.54125,            0.035995,           0.0045946,              0.1819,           0.0013902,           0.0013902,           0.0013902
                 143,            0.019965,           0.0023056,          0.00045447,             0.95234,             0.81633,             0.86191,             0.51158,            0.033134,           0.0043269,             0.18481,           0.0013724,           0.0013724,           0.0013724
                 144,            0.021158,           0.0023446,          0.00050076,             0.93942,             0.81633,              0.8815,             0.47544,            0.033215,           0.0041155,             0.18439,           0.0013547,           0.0013547,           0.0013547
                 145,            0.020189,           0.0023364,          0.00048524,             0.94384,             0.81633,             0.88577,             0.51557,             0.03261,           0.0041077,             0.18427,           0.0013371,           0.0013371,           0.0013371
                 146,            0.022269,           0.0022063,          0.00044783,             0.94894,             0.81633,             0.88215,             0.50168,               0.037,           0.0042003,             0.18321,           0.0013196,           0.0013196,           0.0013196
