               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  84,            0.012982,           0.0049853,                   0,             0.99231,             0.99215,             0.99477,             0.73257,            0.015506,           0.0054427,                   0,           0.0021458,           0.0021458,           0.0021458
                  85,            0.012035,           0.0049568,                   0,             0.99213,             0.99231,             0.99477,             0.74127,            0.014948,           0.0055285,                   0,           0.0021241,           0.0021241,           0.0021241
                  86,             0.01285,           0.0048007,                   0,             0.99231,             0.99217,             0.99477,             0.75555,            0.014184,           0.0052414,                   0,           0.0021024,           0.0021024,           0.0021024
                  87,            0.013116,           0.0051626,                   0,              0.9999,             0.99231,               0.995,             0.73992,            0.014545,           0.0057043,                   0,           0.0020805,           0.0020805,           0.0020805
                  88,            0.012346,           0.0048094,                   0,             0.98328,             0.96154,             0.99127,             0.73628,            0.014221,           0.0062658,                   0,           0.0020586,           0.0020586,           0.0020586
                  89,            0.012105,            0.004765,                   0,             0.96086,             0.95385,             0.98789,             0.73424,            0.014226,           0.0064516,                   0,           0.0020367,           0.0020367,           0.0020367
                  90,            0.011461,            0.004709,                   0,              0.9758,             0.93044,             0.98915,              0.7558,            0.014146,           0.0063578,                   0,           0.0020146,           0.0020146,           0.0020146
                  91,            0.012187,           0.0047118,                   0,             0.96898,             0.96118,             0.98996,             0.74381,            0.015016,           0.0064016,                   0,           0.0019925,           0.0019925,           0.0019925
                  92,            0.012242,           0.0047844,                   0,             0.97692,             0.97684,             0.99177,              0.7508,            0.014226,           0.0064452,                   0,           0.0019704,           0.0019704,           0.0019704
                  93,            0.012309,           0.0047669,                   0,             0.99211,             0.96923,             0.99252,             0.72636,            0.015617,           0.0065948,                   0,           0.0019482,           0.0019482,           0.0019482
                  94,            0.011778,           0.0049155,                   0,             0.97627,             0.96154,             0.99089,             0.74609,            0.014327,           0.0064025,                   0,            0.001926,            0.001926,            0.001926
                  95,            0.010968,           0.0046675,                   0,             0.94658,             0.96154,             0.98962,             0.74267,            0.013931,             0.00644,                   0,           0.0019038,           0.0019038,           0.0019038
                  96,            0.011858,           0.0045719,                   0,             0.97691,             0.97643,             0.99259,             0.74337,            0.014943,             0.00616,                   0,           0.0018815,           0.0018815,           0.0018815
                  97,            0.011014,           0.0047677,                   0,             0.93229,             0.95319,             0.98409,             0.72124,            0.015512,            0.007073,                   0,           0.0018592,           0.0018592,           0.0018592
                  98,            0.011402,           0.0045409,                   0,             0.94602,             0.94368,             0.98541,             0.74459,            0.013879,           0.0067706,                   0,           0.0018368,           0.0018368,           0.0018368
                  99,             0.01182,           0.0046349,                   0,             0.97586,             0.95385,             0.98963,             0.73718,            0.014275,           0.0066782,                   0,           0.0018145,           0.0018145,           0.0018145
                 100,            0.011434,           0.0049097,                   0,             0.96118,             0.95225,             0.98899,             0.74967,            0.014466,           0.0064864,                   0,           0.0017922,           0.0017922,           0.0017922
                 101,            0.012042,           0.0047974,                   0,             0.97461,             0.96154,             0.99148,              0.7518,            0.014097,           0.0062387,                   0,           0.0017698,           0.0017698,           0.0017698
                 102,            0.011751,           0.0049438,                   0,                   1,             0.98387,             0.99435,             0.75828,            0.013997,             0.00561,                   0,           0.0017475,           0.0017475,           0.0017475
                 103,             0.01144,           0.0046402,                   0,             0.98449,             0.97654,             0.99326,             0.75284,            0.014468,           0.0058696,                   0,           0.0017252,           0.0017252,           0.0017252
                 104,            0.010664,           0.0044785,                   0,             0.98453,             0.99231,             0.99462,             0.77186,            0.013944,           0.0056579,                   0,           0.0017029,           0.0017029,           0.0017029
                 105,            0.010802,           0.0046225,                   0,              0.9923,             0.99078,             0.99477,             0.77655,            0.014253,           0.0056046,                   0,           0.0016806,           0.0016806,           0.0016806
                 106,            0.010877,             0.00464,                   0,             0.96966,                   1,               0.994,             0.75927,            0.014269,           0.0056502,                   0,           0.0016583,           0.0016583,           0.0016583
                 107,            0.010569,           0.0045251,                   0,             0.96946,                   1,             0.99447,             0.76333,            0.013708,           0.0052342,                   0,           0.0016361,           0.0016361,           0.0016361
                 108,            0.011232,           0.0046381,                   0,             0.99877,             0.95385,             0.99276,             0.75516,            0.013921,           0.0057315,                   0,           0.0016139,           0.0016139,           0.0016139
                 109,            0.010411,           0.0045798,                   0,             0.97655,             0.96092,             0.99153,              0.7304,            0.015544,           0.0062764,                   0,           0.0015918,           0.0015918,           0.0015918
                 110,            0.010941,           0.0046085,                   0,             0.97654,             0.96923,             0.99234,             0.75838,            0.014842,           0.0064903,                   0,           0.0015697,           0.0015697,           0.0015697
                 111,            0.011056,           0.0047479,                   0,             0.96194,             0.98462,              0.9921,             0.77457,            0.013807,           0.0062386,                   0,           0.0015477,           0.0015477,           0.0015477
                 112,            0.010405,           0.0044106,                   0,             0.98393,             0.94175,             0.98848,             0.75509,            0.014381,           0.0065244,                   0,           0.0015257,           0.0015257,           0.0015257
                 113,             0.01038,            0.004604,                   0,             0.94772,             0.97607,              0.9868,             0.75426,            0.013822,           0.0065588,                   0,           0.0015038,           0.0015038,           0.0015038
                 114,            0.010316,           0.0047418,                   0,             0.96815,             0.93527,             0.98376,             0.72946,            0.015244,           0.0067143,                   0,            0.001482,            0.001482,            0.001482
                 115,            0.010582,           0.0046055,                   0,             0.98435,             0.96793,             0.99044,             0.74915,            0.014835,           0.0062872,                   0,           0.0014602,           0.0014602,           0.0014602
                 116,            0.010562,           0.0046321,                   0,             0.99212,             0.96885,             0.99363,             0.76119,            0.014489,           0.0058587,                   0,           0.0014385,           0.0014385,           0.0014385
                 117,             0.01012,           0.0043551,                   0,             0.99781,             0.96154,             0.99359,             0.76085,            0.014185,           0.0058789,                   0,            0.001417,            0.001417,            0.001417
                 118,            0.010458,           0.0044338,                   0,             0.97553,             0.94615,             0.98902,             0.76298,            0.013705,           0.0063806,                   0,           0.0013955,           0.0013955,           0.0013955
                 119,            0.010107,           0.0041437,                   0,             0.92253,             0.95385,              0.9827,             0.77481,            0.013444,           0.0065418,                   0,           0.0013741,           0.0013741,           0.0013741
                 120,            0.010141,           0.0046667,                   0,             0.95451,             0.96851,             0.98714,             0.76065,            0.013713,           0.0066785,                   0,           0.0013528,           0.0013528,           0.0013528
                 121,            0.010022,            0.004354,                   0,             0.98276,             0.95385,             0.99144,             0.74081,            0.014635,           0.0064144,                   0,           0.0013317,           0.0013317,           0.0013317
                 122,            0.010383,           0.0043241,                   0,             0.99166,             0.91449,             0.98457,             0.75434,            0.014427,           0.0068761,                   0,           0.0013106,           0.0013106,           0.0013106
                 123,            0.010247,           0.0042212,                   0,             0.95983,             0.93846,             0.98559,             0.74973,             0.01443,           0.0067085,                   0,           0.0012897,           0.0012897,           0.0012897
                 124,            0.010097,           0.0044364,                   0,              0.9685,             0.94609,             0.98877,             0.75977,            0.013704,           0.0065972,                   0,           0.0012689,           0.0012689,           0.0012689
                 125,            0.010526,           0.0044097,                   0,              0.9916,             0.90758,              0.9856,             0.76181,            0.013624,           0.0067802,                   0,           0.0012482,           0.0012482,           0.0012482
                 126,            0.010037,           0.0042737,                   0,             0.95363,             0.96154,              0.9862,             0.75858,             0.01379,           0.0065561,                   0,           0.0012276,           0.0012276,           0.0012276
                 127,            0.010079,           0.0042697,                   0,               0.984,              0.9461,             0.98582,             0.76324,            0.013508,             0.00633,                   0,           0.0012073,           0.0012073,           0.0012073
                 128,           0.0098894,           0.0044347,                   0,             0.99199,             0.95308,             0.99059,             0.75488,            0.014373,           0.0062578,                   0,            0.001187,            0.001187,            0.001187
                 129,           0.0098975,           0.0042799,                   0,             0.99193,             0.94527,             0.98729,             0.74944,            0.013911,           0.0064543,                   0,           0.0011669,           0.0011669,           0.0011669
